Date,Open,High,Low,Close,Volume
2024-04-19,43250,43250,43850,41550,329253
2024-04-22,44750,44750,44800,43500,132247
2024-04-23,43450,43450,45400,43350,208097
2024-04-24,43350,43350,44550,43050,141034
2024-04-25,43500,43500,43950,42800,116330
2024-04-26,43950,43950,44200,43300,81147
2024-04-29,44750,44750,45200,43850,125330
2024-04-30,44900,44900,45600,44400,186410
2024-05-02,44000,44000,45350,43550,144021
2024-05-03,43150,43150,44300,43100,138712
2024-05-07,43950,43950,44100,43200,127667
2024-05-08,44050,44050,44400,43800,138669
2024-05-09,44150,44150,44450,42950,311680
2024-05-10,44550,44550,44850,43800,116206
2024-05-13,44500,44500,44750,43750,77833
2024-05-14,44900,44900,45000,44200,84698
2024-05-16,44900,44900,45400,43950,152924
2024-05-17,43750,43750,44700,43750,84110
2024-05-20,44100,44100,44500,43750,74377
2024-05-21,43800,43800,44000,43400,119402
2024-05-22,43450,43450,43800,43100,124823
2024-05-23,43100,43100,43350,42650,115049
2024-05-24,42900,42900,43300,42550,108343
2024-05-27,43300,43300,43450,42750,124310
2024-05-28,43200,43200,43400,42850,61542
2024-05-29,43700,43700,44000,42700,117689
2024-05-30,43400,43400,43900,42900,98781
2024-05-31,43600,43600,43850,43150,229592
2024-06-03,44450,44450,45500,43350,258857
2024-06-04,43250,43250,44750,43200,197006
2024-06-05,42650,42650,43450,42550,159840
2024-06-07,42950,42950,43800,42500,120800
2024-06-10,42700,42700,43200,42200,121383
2024-06-11,43250,43250,43300,42700,78384
2024-06-12,43300,43300,43350,42950,57074
2024-06-13,43200,43200,44250,43000,280884
2024-06-14,43450,43450,43800,42800,138362
2024-06-17,43650,43650,43950,43450,97368
2024-06-18,43550,43550,44050,43450,100853
2024-06-19,44250,44250,44400,43200,110924
2024-06-20,44600,44600,44850,43800,117244
2024-06-21,53900,53900,57500,44200,4390881
2024-06-24,45900,45900,51500,45900,3164521
2024-06-25,45800,45800,48650,45550,1354311
2024-06-26,45700,45700,46600,44800,575147
2024-06-27,46250,46250,46400,44900,314460
2024-06-28,46900,46900,47650,46000,441610
2024-07-01,46050,46050,47200,45550,218084
2024-07-02,45100,45100,46100,45050,184236
2024-07-03,45350,45350,46000,44900,142682
2024-07-04,47700,47700,47700,45950,352311
2024-07-05,48300,48300,49600,47250,488118
2024-07-08,47250,47250,48650,46950,170015
2024-07-09,47250,47250,48400,46950,202647
2024-07-10,47150,47150,48350,46950,194465
2024-07-11,47100,47100,48400,47000,165596
2024-07-12,46400,46400,46950,45350,325723
2024-07-15,46500,46500,47500,46500,175935
2024-07-16,48650,48650,49500,46400,494754
2024-07-17,48050,48050,48900,47950,184674
2024-07-18,48750,48750,49600,47650,206640
2024-07-19,47900,47900,48450,47350,122836
2024-07-22,48000,48000,48350,47400,79284
2024-07-23,47350,47350,48850,47350,139393
2024-07-24,46250,46250,48000,45800,191698
2024-07-25,46500,46500,47700,46050,167689
2024-07-26,47450,47450,48150,46600,133266
2024-07-29,48450,48450,49150,47800,219845
2024-07-30,47950,47950,48750,47600,98193
2024-07-31,48900,48900,49100,47950,113387
2024-08-01,48750,48750,48950,48200,104741
2024-08-02,47500,47500,48700,47250,106606
2024-08-05,44050,44050,46600,43500,249703
2024-08-06,44300,44300,45700,44100,130584
2024-08-07,44850,44850,45750,43900,121055
2024-08-08,44050,44050,44800,43200,188967
2024-08-09,43600,43600,44550,43600,145457
2024-08-12,44400,44400,44400,43600,105548
2024-08-13,45200,45200,45700,44250,145215
2024-08-14,45250,45250,45800,44850,93678
2024-08-16,45350,45350,45900,45200,121068
2024-08-19,45000,45000,45800,44800,54291
2024-08-20,44600,44600,45350,44300,97243
2024-08-21,45450,45450,45750,44550,88068
2024-08-22,45650,45650,46400,45300,79884
2024-08-23,45700,45700,46250,45350,89860
2024-08-26,46100,46100,46350,45800,59380
2024-08-27,47000,47000,47100,45900,119995
2024-08-28,46200,46200,47000,46050,64125
2024-08-29,46150,46150,46550,45650,77676
2024-08-30,45150,45150,46600,45150,193747
2024-09-02,45050,45050,45500,44350,108796
2024-09-03,47450,47450,47900,44900,207668
2024-09-04,46050,46050,46900,45350,184470
2024-09-05,47450,47450,48300,46050,209119
2024-09-06,46650,46650,48000,46150,70417
2024-09-09,45650,45650,46100,45200,91374
2024-09-10,45800,45800,46700,45400,77800
2024-09-11,43150,43150,45900,43100,299862
2024-09-12,43550,43550,43600,42700,180017
2024-09-13,44700,44700,44700,43550,131156
2024-09-19,44400,44400,45250,44200,138352
2024-09-20,44800,44800,45550,44450,239995
2024-09-23,44400,44400,45300,43900,179171
2024-09-24,45050,45050,45150,44150,111549
2024-09-25,42900,42900,45700,42800,343474
2024-09-26,43350,43350,43400,42750,293077
2024-09-27,42850,42850,43450,42600,250188
